"시도별","연령별",2019,2019,2020,2020,2021,2021,2022,2022,2023,2023,2024,2024
"시도별","연령별",남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건)
"전라남도","35 - 39세",22.6,14.5,19.6,13.6,20.3,13.4,20.7,14.9,21.0,15.4,24.7,16.9
"전라남도","40 - 44세",11.9,7.1,9.2,5.2,8.3,6.5,8.8,6.6,10.5,6.4,9.7,6.5
"전라남도","45 - 49세",6.6,4.7,4.8,3.8,5.5,4.4,6.2,4.7,5.8,3.7,6.1,4.1
"전라남도","50 - 54세",4.3,3.4,3.7,3.3,3.7,3.5,4.8,3.7,4.0,3.6,4.4,3.0
"전라남도","55세이상",1.6,0.8,1.5,0.7,1.5,0.7,1.5,0.8,1.7,0.8,1.5,0.7
"전라남도","55 - 59세",3.1,2.4,2.8,2.1,3.1,2.1,2.8,2.6,3.5,2.4,3.0,2.0
"전라남도","60 - 64세",1.8,1.2,2.1,1.2,1.8,1.1,2.0,1.1,2.1,1.1,2.0,1.1
"전라남도","65 - 69세",1.0,0.5,1.0,0.5,1.0,0.6,1.1,0.7,1.3,0.6,1.1,0.6
"전라남도","70 - 74세",0.7,0.3,0.7,0.2,0.8,0.3,0.7,0.3,0.8,0.2,0.6,0.3
"전라남도","75세이상",0.4,0.1,0.4,0.1,0.3,0.0,0.4,0.1,0.4,0.1,0.3,0.1
"경상북도","15 - 19세",0.3,0.8,0.3,1.2,0.2,0.9,0.3,0.7,0.3,0.7,0.2,0.6
"경상북도","20 - 24세",3.5,10.1,3.1,8.4,2.9,7.5,3.2,7.6,2.9,7.3,3.2,8.2
"경상북도","25 - 29세",29.7,53.9,25.7,49.5,23.3,44.2,21.8,41.9,21.1,41.9,25.1,49.5
"경상북도","30 - 34세",45.4,42.8,42.4,38.2,37.5,36.2,37.4,38.3,38.1,39.1,46.0,48.5
"경상북도","35 - 39세",20.9,14.3,17.5,11.9,17.3,12.8,18.7,13.6,18.3,13.8,22.5,16.3
"경상북도","40 - 44세",9.6,6.1,7.7,4.9,7.3,5.7,7.5,5.5,8.3,5.2,8.0,5.9
"경상북도","45 - 49세",5.8,4.7,4.4,3.6,4.0,3.5,4.8,3.5,4.9,3.5,5.0,3.3
"경상북도","50 - 54세",4.1,3.2,3.6,3.0,3.3,2.8,3.4,2.7,3.6,2.9,3.3,2.9
"경상북도","55세이상",1.6,0.7,1.3,0.7,1.2,0.7,1.2,0.7,1.4,0.8,1.3,0.7
"경상북도","55 - 59세",3.1,2.0,2.4,1.8,2.4,2.0,2.4,1.9,2.6,2.0,2.5,1.9
"경상북도","60 - 64세",2.0,1.0,1.6,0.7,1.5,0.9,1.6,1.0,1.7,1.1,1.7,1.0
"경상북도","65 - 69세",0.8,0.3,1.0,0.6,0.8,0.5,0.9,0.4,1.1,0.6,0.8,0.5
"경상북도","70 - 74세",0.6,0.2,0.5,0.1,0.5,0.2,0.5,0.2,0.5,0.4,0.6,0.2
"경상북도","75세이상",0.3,0.1,0.3,0.1,0.2,0.1,0.4,0.1,0.5,0.1,0.3,0.1
"경상남도","15 - 19세",0.2,0.8,0.1,0.8,0.2,0.5,0.2,0.4,0.2,0.4,0.2,0.4
"경상남도","20 - 24세",3.3,8.1,2.7,7.0,2.4,6.4,2.6,7.1,2.7,6.1,2.5,6.3
"경상남도","25 - 29세",28.6,52.5,27.4,49.3,22.4,42.0,21.5,39.2,20.4,37.8,23.1,44.5
"경상남도","30 - 34세",48.3,40.5,44.4,38.6,39.8,36.7,39.0,39.3,37.2,38.9,45.9,48.6
"경상남도","35 - 39세",19.0,12.9,16.6,11.4,16.0,12.1,17.8,11.9,18.3,12.8,21.8,15.1
"경상남도","40 - 44세",8.2,5.5,6.9,4.6,6.5,5.1,6.9,4.7,7.3,4.8,7.7,5.2
"경상남도","45 - 49세",5.2,4.2,4.1,3.7,3.8,3.4,4.1,3.4,4.5,3.4,4.3,3.2
"경상남도","50 - 54세",4.0,3.3,3.4,3.1,3.1,2.8,3.3,2.9,3.5,2.9,3.2,2.6
"경상남도","55세이상",1.8,0.9,1.4,0.8,1.4,0.8,1.4,0.8,1.4,0.8,1.4,0.8
"경상남도","55 - 59세",3.2,2.2,2.5,2.1,2.3,1.9,2.4,1.8,2.5,1.8,2.5,2.0
"경상남도","60 - 64세",2.1,1.2,1.7,0.8,1.8,1.1,1.6,1.3,1.6,1.1,1.7,1.2
"경상남도","65 - 69세",1.0,0.5,0.8,0.4,0.9,0.6,1.1,0.7,1.0,0.6,1.0,0.6
"경상남도","70 - 74세",0.9,0.3,0.6,0.3,0.6,0.3,0.7,0.3,0.8,0.4,0.6,0.4
"경상남도","75세이상",0.3,0.0,0.3,0.1,0.4,0.1,0.5,0.1,0.5,0.1,0.4,0.1
"제주특별자치도","15 - 19세",0.3,0.8,0.4,1.0,0.3,0.9,0.2,0.6,0.2,0.3,0.3,0.4
"제주특별자치도","20 - 24세",4.4,10.6,4.3,9.2,2.9,7.0,3.6,6.3,3.2,6.3,3.4,5.7
"제주특별자치도","25 - 29세",32.5,50.4,30.7,47.3,27.0,40.4,24.9,38.6,21.1,35.6,21.5,37.1
"제주특별자치도","30 - 34세",49.0,41.9,48.5,41.2,42.4,40.0,39.7,39.8,41.4,40.5,47.6,46.3
"제주특별자치도","35 - 39세",25.2,17.2,21.5,16.0,21.5,13.8,23.2,15.0,21.3,15.1,23.9,16.0
"제주특별자치도","40 - 44세",13.5,7.5,10.6,7.7,8.4,6.4,10.1,7.3,10.5,6.4,10.1,6.1
"제주특별자치도","45 - 49세",8.8,6.2,6.6,4.3,5.4,3.7,7.3,5.0,6.8,3.9,6.4,4.0
"제주특별자치도","50 - 54세",6.0,4.7,4.5,4.0,4.4,3.6,4.4,3.7,5.4,4.0,4.8,2.6
"제주특별자치도","55세이상",2.7,1.3,2.3,1.2,2.3,1.2,2.3,1.2,2.1,1.2,2.1,1.1
"제주특별자치도","55 - 59세",4.9,3.0,4.3,2.8,3.2,2.4,4.1,3.0,3.3,2.5,3.6,2.3
"제주특별자치도","60 - 64세",2.9,1.5,2.5,1.7,3.0,1.9,2.8,1.6,2.3,1.6,2.6,1.9
"제주특별자치도","65 - 69세",2.2,0.9,1.6,0.7,1.9,1.1,1.8,0.9,1.8,1.2,1.7,0.7
"제주특별자치도","70 - 74세",0.7,0.5,0.5,0.2,1.5,0.4,1.0,0.4,1.3,0.7,0.7,0.6
"제주특별자치도","75세이상",0.7,0.1,0.7,0.1,0.7,0.2,0.4,0.1,0.8,0.1,0.6,0.1
